name,lat,lon,population,state,district
Kallettumkara,10.34391,76.26814,7097,Kerala,Thrissur District
Vadapadam,10.26729,76.26663,11573,Kerala,Thrissur District
Kallur Vadakummuri,10.25317,76.32815,25259,Kerala,Thrissur District
Koratti,10.26597,76.34767,17618,Kerala,Thrissur District
Karumalur,10.1329,76.27992,29805,Kerala,Ernakulam
Alengad,10.11901,76.30226,47329,Kerala,Ernakulam
Kadungalur,10.0948,76.32106,39666,Kerala,Ernakulam
Cheranellur,10.05428,76.2896,30594,Kerala,Ernakulam
Edattala,10.05639,76.38451,77811,Kerala,Ernakulam
Chengamanad,10.15409,76.34159,29576,Kerala,Ernakulam
Kallur Tekkumuri,10.24009,76.32359,17480,Kerala,Thrissur District
Marturu,10.17171,76.42641,18890,Kerala,Ernakulam
Chelamartam,10.13711,76.45696,16844,Kerala,Ernakulam
Vadakkumbagam,10.14181,76.41677,11727,Kerala,Ernakulam
Kizhakkumbagam,10.13151,76.44466,10791,Kerala,Ernakulam
Tekkumbagam,10.12344,76.41655,10798,Kerala,Ernakulam
Vazhakulam,10.0938,76.4198,18358,Kerala,Ernakulam
Kunnatnad,10.04292,76.42406,22881,Kerala,Ernakulam
Vengola Kizhakkumbagam,10.06374,76.47606,32697,Kerala,Ernakulam
Poyya,10.20989,76.25508,10478,Kerala,Thrissur District
Pirayiri,10.76523,76.63178,41359,Kerala,Palakkad district
Ambikapuram,10.79385,76.65303,28592,Kerala,Palakkad district
Puthuppariyaram,10.81314,76.62869,30895,Kerala,Palakkad district
Marutharod,10.7751,76.69948,24963,Kerala,Palakkad district
Odaiyakulam,10.56789,76.91047,13370,Tamil Nadu,Coimbatore
Uttukuli,10.65193,76.9778,16354,Tamil Nadu,Coimbatore
Meppadam,9.32416,76.4934,17067,Kerala,Alappuzha
Kumarapuram,9.27078,76.43257,26943,Kerala,Alappuzha
Vakkam,8.68447,76.76755,19267,Kerala,Thiruvananthapuram
Kilattingal,8.69264,76.79332,15185,Kerala,Thiruvananthapuram
Vellur,8.62617,76.83053,22816,Kerala,Thiruvananthapuram
Vettanad,8.60587,76.94235,27140,Kerala,Thiruvananthapuram
Vattiyurkavu,8.52469,76.98886,47187,Kerala,Thiruvananthapuram
Agrahara Samakkulam,11.15279,77.01104,10289,Tamil Nadu,Coimbatore
Moparipalaiyam,11.13318,77.14698,10923,Tamil Nadu,Coimbatore
Srvanampatti,11.07643,77.00449,32920,Tamil Nadu,Coimbatore
Kalappatti,11.07937,77.03709,39586,Tamil Nadu,Coimbatore
Arasur,11.08663,77.1146,11510,Tamil Nadu,Coimbatore
Kaniyur,11.09297,77.15605,12011,Tamil Nadu,Coimbatore
Samalapuram,11.07238,77.19796,20691,Tamil Nadu,Coimbatore
Chinniyampalaiyam,11.0561,77.06445,8232,Tamil Nadu,Coimbatore
Nilambur,11.059,77.08383,8382,Tamil Nadu,Coimbatore
Muttukavundanpudur,11.0498,77.11515,10259,Tamil Nadu,Coimbatore
Karaivalimadappur,11.06753,77.15934,5626,Tamil Nadu,Coimbatore
Semmipalaiyam,11.00926,77.2357,8429,Tamil Nadu,Tiruppur
Iramallur,10.0619,76.57168,33829,Kerala,Ernakulam
Puluvappatti,10.96303,76.81577,12853,Tamil Nadu,Coimbatore
Pudusseri,10.75824,76.78594,16629,Kerala,Palakkad district
Ettimadai,10.89111,76.90873,9352,Tamil Nadu,Coimbatore
Vedappatti,10.99882,76.89602,11658,Tamil Nadu,Coimbatore
Kurichchi,10.96085,76.97379,123667,Tamil Nadu,Coimbatore
Kuniyamuttur,10.96376,76.95254,95924,Tamil Nadu,Coimbatore
Ramachettipalaiyam,10.95818,76.92013,17809,Tamil Nadu,Coimbatore
Ottaikkalmantapam,10.88268,76.99426,12207,Tamil Nadu,Coimbatore
Tirumalaiyampalaiyam,10.87901,76.92954,12164,Tamil Nadu,Coimbatore
Kokotamangalam South,9.67948,76.35889,17047,Kerala,Alappuzha
Chengalam,9.59657,76.46776,16111,Kerala,Kottayam
Mannanchori,9.5722,76.35245,32139,Kerala,Alappuzha
Srikandamangalam,9.65941,76.36335,23681,Kerala,Alappuzha
Bharanikavu Tekku,9.18485,76.56076,15922,Kerala,Alappuzha
Krishnapuram,9.15212,76.52338,26705,Kerala,Alappuzha
Ochira,9.13478,76.51169,28412,Kerala,Kollam
Kulasekarapuram,9.0912,76.53034,26907,Kerala,Kollam
Adanattutekkumuri Kizhakku,9.07909,76.51367,22250,Kerala,Kollam
Ayanavelikulangara Vadakku,9.04298,76.52297,24268,Kerala,Kollam
Kalleribhagam,9.05396,76.55802,21723,Kerala,Kollam
Panayattur Vadakkumbhagam,8.95457,76.6185,25607,Kerala,Kollam
Karuva,8.95003,76.59861,25432,Kerala,Kollam
Perunad,8.94899,76.64274,35173,Kerala,Kollam
Tirkadavur,8.92398,76.59101,39285,Kerala,Kollam
Kottangara,8.92412,76.64673,44402,Kerala,Kollam
Mayyanad,8.83726,76.64505,40039,Kerala,Kollam
Trikonavattam,8.88987,76.66588,41609,Kerala,Kollam
Adichanallur,8.88049,76.71558,27240,Kerala,Kollam
Talattala,8.87382,76.67158,37517,Kerala,Kollam
Minad,8.85031,76.69516,29716,Kerala,Kollam
Puttankulam,8.8138,76.71791,29447,Kerala,Kollam
Edavai,8.7645,76.68845,25994,Kerala,Thiruvananthapuram
Kempanayakkanpalaiyam,11.53102,77.3014,11103,Tamil Nadu,Erode
Kovilpalaiyampudur,11.5077,77.36292,12044,Tamil Nadu,Erode
Kumarapalaiyam,11.5021,77.25554,15706,Tamil Nadu,Erode
Periyakoduveri,11.47781,77.29898,12330,Tamil Nadu,Erode
Kasipalaiyam,11.45583,77.33138,9093,Tamil Nadu,Erode
Lakkampatti,11.44609,77.41185,11716,Tamil Nadu,Erode
Elattur,11.38659,77.30801,7827,Tamil Nadu,Erode
Kolappalur,11.37914,77.42927,9607,Tamil Nadu,Erode
Vellarivalli,11.26719,77.45525,5070,Tamil Nadu,Tiruppur
Palangarai,11.19782,77.30583,17248,Tamil Nadu,Tiruppur
Chengappalli,11.19893,77.42306,6587,Tamil Nadu,Tiruppur
Kavundanpalaiyam,11.16247,77.26229,9192,Tamil Nadu,Tiruppur
Tirumuruganpundi,11.16493,77.30838,31528,Tamil Nadu,Tiruppur
Velampalaiyam,11.13764,77.31064,87427,Tamil Nadu,Tiruppur
Chettipalaiyam,11.16669,77.33502,37620,Tamil Nadu,Tiruppur
Boyampalaiyam,11.14875,77.35368,40503,Tamil Nadu,Tiruppur
Nerupperichchal,11.16105,77.37398,53579,Tamil Nadu,Tiruppur
Morattuppalaiyam,11.16063,77.40913,5798,Tamil Nadu,Tiruppur
Sarkar Periyapalaiyam,11.13149,77.40449,5986,Tamil Nadu,Tiruppur
Mangalam,11.10052,77.27124,17699,Tamil Nadu,Tiruppur
Iduvay,11.07886,77.28532,8006,Tamil Nadu,Tiruppur
Murugampalaiyam,11.08063,77.32381,26349,Tamil Nadu,Tiruppur
Mannarai,11.11723,77.37256,17261,Tamil Nadu,Tiruppur
Muttanampalaiyam,11.08453,77.3969,26014,Tamil Nadu,Tiruppur
Manikkapuram,11.02468,77.27536,6215,Tamil Nadu,Tiruppur
Karaippudur,11.05674,77.30613,28602,Tamil Nadu,Tiruppur
Virapandi,11.06247,77.35076,50301,Tamil Nadu,Tiruppur
Nallur,11.1003,77.39136,70115,Tamil Nadu,Tiruppur
Olagadam,11.56558,77.64284,9958,Tamil Nadu,Erode
Appukkudal,11.46845,77.57664,10610,Tamil Nadu,Erode
Mettuppalaiyam,11.45034,77.56823,9109,Tamil Nadu,Erode
Jambai,11.46775,77.64339,16522,Tamil Nadu,Erode
Pudur,11.436,77.67603,17240,Tamil Nadu,Erode
Kuruppanayakkanpalaiyam,11.46446,77.69412,7484,Tamil Nadu,Erode
Tattankuttai,11.43518,77.72369,24708,Tamil Nadu,Namakkal
Salangaippalaiyam,11.42599,77.57074,15609,Tamil Nadu,Erode
Suryampalaiyam,11.40445,77.71227,28585,Tamil Nadu,Namakkal
Pettampalaiyam,11.3499,77.57058,7152,Tamil Nadu,Erode
Kanjikkovil,11.36888,77.59618,11294,Tamil Nadu,Erode
Nasiyanur,11.33814,77.64082,10970,Tamil Nadu,Erode
Periya Semur,11.36088,77.68952,55282,Tamil Nadu,Erode
Brahmana Periya Agraharam,11.36904,77.70633,24798,Tamil Nadu,Erode
Virappanchathiram,11.35314,77.71253,84453,Tamil Nadu,Erode
Kasipalaiyam,11.31984,77.70971,73425,Tamil Nadu,Erode
Surampatti,11.32726,77.71122,41782,Tamil Nadu,Erode
Karumandi Chellipalaiyam,11.30191,77.58603,23868,Tamil Nadu,Erode
Tindal,11.31691,77.67422,15440,Tamil Nadu,Erode
Mukasi Pidariyur,11.19554,77.60271,14143,Tamil Nadu,Erode
Avalpundurai,11.23105,77.71819,11789,Tamil Nadu,Erode
Ottapparai,11.1783,77.58119,9493,Tamil Nadu,Erode
Arachchalur,11.1627,77.70072,12034,Tamil Nadu,Erode
Cheruthazham,12.08097,75.26272,29348,Kerala,Kannur
Kurukkuppatti,11.6937,77.98087,5037,Tamil Nadu,Salem
Toramangalam,11.69301,77.90311,5322,Tamil Nadu,Salem
Avadattur,11.70135,77.86382,9869,Tamil Nadu,Salem
Pulampatti,11.65733,77.76584,9477,Tamil Nadu,Salem
Idangansalai,11.62721,77.98898,33245,Tamil Nadu,Salem
Kunjanpalaiyam,11.58633,77.80112,14834,Tamil Nadu,Salem
Kavundaneri,11.5737,77.98019,8485,Tamil Nadu,Salem
Ayyanur Teppakkuttai,11.596,77.98388,6986,Tamil Nadu,Salem
Eranapuram,11.55812,77.98928,8871,Tamil Nadu,Salem
Thevur,11.52396,77.7539,8548,Tamil Nadu,Salem
Kulattur,11.84858,77.75119,12748,Tamil Nadu,Salem
Virnur,11.84433,77.8473,16665,Tamil Nadu,Salem
Pottaneri Nallakavundanpatti,11.80388,77.85673,25133,Tamil Nadu,Salem
Padaivedu,11.44012,77.80894,10451,Tamil Nadu,Namakkal
Elandakuttai,11.40598,77.77501,16160,Tamil Nadu,Namakkal
Alampalaiyam,11.36353,77.76773,20286,Tamil Nadu,Namakkal
Modakkurichchi,11.23292,77.77936,9907,Tamil Nadu,Erode
Vellavadanparappu,11.18537,77.84245,7621,Tamil Nadu,Erode
Vengambur,11.10531,77.87831,7443,Tamil Nadu,Erode
Vegarai,11.09025,77.96791,9330,Tamil Nadu,Namakkal
Pandamangalam,11.10331,77.96703,7259,Tamil Nadu,Namakkal
Pattanam,10.98084,77.05419,9196,Tamil Nadu,Coimbatore
Pallappalaiyam,10.99506,77.08449,11910,Tamil Nadu,Coimbatore
Kannampalaiyam,10.99544,77.09904,15868,Tamil Nadu,Coimbatore
Malaimachchampatti,10.90578,77.00499,12936,Tamil Nadu,Coimbatore
Kovilpalaiyam,10.73838,77.03456,5025,Tamil Nadu,Coimbatore
Achchippatti,10.69979,77.01248,9849,Tamil Nadu,Coimbatore
Chinnampalaiyam,10.66038,77.02482,8695,Tamil Nadu,Coimbatore
Makkinayakkinpatti,10.64499,77.02939,8134,Tamil Nadu,Coimbatore
Suleswaranpatti,10.63885,77.00843,20104,Tamil Nadu,Coimbatore
Sundakkampalaiyam,10.56659,77.21354,16459,Tamil Nadu,Tiruppur
Rudravati,10.87434,77.4103,6807,Tamil Nadu,Tiruppur
Chinnakkampalaiyam,10.70643,77.4575,11546,Tamil Nadu,Tiruppur
Periyakottai,10.59095,77.27967,17356,Tamil Nadu,Tiruppur
Chinna Kalaiyamputtur,10.47144,77.46575,5162,Tamil Nadu,Dindigul
Neykkarappatti,10.44886,77.46272,11753,Tamil Nadu,Dindigul
Balasamudram,10.41905,77.49916,14179,Tamil Nadu,Dindigul
Periyakkurichchi,11.54004,79.48943,7599,Tamil Nadu,Cuddalore
Gangaikondan,11.53895,79.4765,6434,Tamil Nadu,Cuddalore
Varadarajampettai,11.35527,79.4186,8259,Tamil Nadu,Ariyalur
Cholapuram,11.0542,79.41257,6803,Tamil Nadu,Thanjavur
Annal Agraharam,10.94854,79.36826,11129,Tamil Nadu,Thanjavur
Darasuram,10.9499,79.35607,15326,Tamil Nadu,Thanjavur
Perumpandi,10.96868,79.37435,8620,Tamil Nadu,Thanjavur
Ullur,10.97057,79.40632,11673,Tamil Nadu,Thanjavur
Tirunageswaram,10.96464,79.4293,15082,Tamil Nadu,Thanjavur
Tiruppundurutti,10.86208,79.08149,9074,Tamil Nadu,Thanjavur
Chakkarappalli,10.89963,79.19868,6227,Tamil Nadu,Thanjavur
Milattur,10.85759,79.23938,8131,Tamil Nadu,Thanjavur
Nanjikkottai,10.72925,79.14245,32689,Tamil Nadu,Thanjavur
Vilar,10.73126,79.15541,9028,Tamil Nadu,Thanjavur
Peralam,10.96285,79.66082,6149,Tamil Nadu,Thiruvarur
Tirumalarajanpatnam,10.87206,79.83019,11264,Puducherry,Karaikal
Churi,23.65491,85.01281,24876,Jharkhand,Ranchi
Bachra,23.68844,85.08553,12969,Jharkhand,Chatra
Tundhul,23.32468,85.24474,11190,Jharkhand,Ranchi
Dari,23.7219,85.38427,6405,Jharkhand,Hazaribag
Topa,23.73622,85.47291,5028,Jharkhand,Ramgarh
Orla,23.72261,85.48862,5809,Jharkhand,Ramgarh
Gidi,23.69086,85.36413,13356,Jharkhand,Hazaribag
Religara,23.71285,85.36095,8239,Jharkhand,Hazaribag
Jainagar,23.65694,85.31988,5347,Jharkhand,Ramgarh
Saunda,23.66453,85.32694,81915,Jharkhand,Ramgarh
Sirka,23.64561,85.43333,19871,Jharkhand,Ramgarh
Lapanga,23.63326,85.37699,8017,Jharkhand,Ramgarh
Irba,23.45528,85.44045,5210,Jharkhand,Ranchi
Arsande,23.42965,85.35143,9582,Jharkhand,Ranchi
Tati,23.37719,85.43791,12878,Jharkhand,Ranchi
Bargawan,23.31942,85.39015,8615,Jharkhand,Ranchi
Kedia,23.79454,85.58724,16054,Jharkhand,Ramgarh
Ara,23.76041,85.5415,13547,Jharkhand,Ramgarh
Bongabar,23.70092,85.52388,5236,Jharkhand,Ramgarh
Sanri,23.68292,85.50577,6186,Jharkhand,Ramgarh
Marar,23.67119,85.50839,5298,Jharkhand,Ramgarh
Seota,23.66798,85.52051,6554,Jharkhand,Ramgarh
Sewai,23.61752,85.67832,7874,Jharkhand,Ramgarh
Karo,23.78516,85.9783,39305,Jharkhand,Bokaro
Bermo,23.78781,85.93526,17401,Jharkhand,Bokaro
Saram,23.76254,85.83003,15212,Jharkhand,Bokaro
Kathhara,23.76382,85.88468,22080,Jharkhand,Bokaro
Jaridih,23.76571,85.93864,31882,Jharkhand,Bokaro
Kodikkulam,9.64931,77.58602,12713,Tamil Nadu,Virudhunagar
Puduppatti,9.61705,77.63754,8316,Tamil Nadu,Virudhunagar
Sundarapandiyam,9.61267,77.67378,8513,Tamil Nadu,Virudhunagar
Samsikapuram,9.41562,77.59173,14601,Tamil Nadu,Virudhunagar
Vaittilingapuram,9.47513,77.60977,9538,Tamil Nadu,Virudhunagar
Kappiyara,8.24661,77.26171,15998,Tamil Nadu,Kanniyakumari
Midalam,8.22162,77.26168,8625,Tamil Nadu,Kanniyakumari
Sivandipuram,8.70667,77.40005,14281,Tamil Nadu,Tirunelveli Kattabo
Kadayal,8.40834,77.26575,21665,Tamil Nadu,Kanniyakumari
Triparappu,8.39479,77.26588,22401,Tamil Nadu,Kanniyakumari
Temanur,8.33263,77.25235,12715,Tamil Nadu,Kanniyakumari
Tiruvattar,8.33069,77.26732,18985,Tamil Nadu,Kanniyakumari
Attur,8.3224,77.25575,11910,Tamil Nadu,Kanniyakumari
Kattatturai,8.28486,77.27551,17271,Tamil Nadu,Kanniyakumari
Valvachatottam,8.28031,77.25612,16965,Tamil Nadu,Kanniyakumari
Vilavur,8.26692,77.30522,14320,Tamil Nadu,Kanniyakumari
Mulakumud,8.26809,77.28599,19538,Tamil Nadu,Kanniyakumari
Kannanur,8.27929,77.29224,7747,Tamil Nadu,Kanniyakumari
Verukulambu,8.29531,77.29387,19730,Tamil Nadu,Kanniyakumari
Ayakod,8.34566,77.29874,8874,Tamil Nadu,Kanniyakumari
Ponmana,8.35525,77.3283,15554,Tamil Nadu,Kanniyakumari
Kumarapuram,8.29217,77.32145,14728,Tamil Nadu,Kanniyakumari
Tadikarakonam,8.33016,77.41491,6241,Tamil Nadu,Kanniyakumari
Mandakad,8.1611,77.27949,13317,Tamil Nadu,Kanniyakumari
Tingalachi,8.20101,77.30359,13567,Tamil Nadu,Kanniyakumari
Nallavila,8.20549,77.34439,16138,Tamil Nadu,Kanniyakumari
Veillyachi,8.15167,77.33662,13182,Tamil Nadu,Kanniyakumari
Chandapuram,8.15839,77.36458,14598,Tamil Nadu,Kanniyakumari
Alur,8.19311,77.36428,15063,Tamil Nadu,Kanniyakumari
Peruvila,8.18549,77.39612,6090,Tamil Nadu,Kanniyakumari
Acharipallam Vaniyakudi,8.17428,77.38486,16822,Tamil Nadu,Kanniyakumari
Dharmapuram,8.12027,77.38904,17476,Tamil Nadu,Kanniyakumari
Puttantura,8.10265,77.41878,5386,Tamil Nadu,Kanniyakumari
Puderiyur,8.21522,77.43359,5576,Tamil Nadu,Kanniyakumari
Tazhakudi,8.23483,77.45333,8992,Tamil Nadu,Kanniyakumari
Tengampudur,8.11581,77.45789,14538,Tamil Nadu,Kanniyakumari
Puttalam,8.09807,77.464,13073,Tamil Nadu,Kanniyakumari
Tamarakutamkudiyiruppu,8.10145,77.4937,11872,Tamil Nadu,Kanniyakumari
Chembagaramanpudur,8.24612,77.49071,5028,Tamil Nadu,Kanniyakumari
Terur,8.17331,77.46505,7615,Tamil Nadu,Kanniyakumari
Nallur,8.8705,77.51712,7828,Tamil Nadu,Tenkasi district
Naranammalpuram,8.75985,77.73986,17094,Tamil Nadu,Tirunelveli Kattabo
Mukkudal,8.74312,77.5225,14983,Tamil Nadu,Tirunelveli Kattabo
Pattamadai,8.67258,77.58447,16625,Tamil Nadu,Tirunelveli Kattabo
Mel Seval,8.67223,77.61467,8435,Tamil Nadu,Tirunelveli Kattabo
Gopalasamudram,8.67468,77.63792,10694,Tamil Nadu,Tirunelveli Kattabo
Vadakkankulam,8.25883,77.6084,9220,Tamil Nadu,Tirunelveli Kattabo
Eruvadi,8.44393,77.60441,18067,Tamil Nadu,Tirunelveli Kattabo
Terku Kallikulam,8.35282,77.6637,5980,Tamil Nadu,Tirunelveli Kattabo
Marungur,8.1721,77.50367,11236,Tamil Nadu,Kanniyakumari
Mayiladi,8.15502,77.50563,10070,Tamil Nadu,Kanniyakumari
Kottaram,8.11877,77.52428,11055,Tamil Nadu,Kanniyakumari
Alagappapuram,8.14678,77.54131,9626,Tamil Nadu,Kanniyakumari
Pudur,8.8692,77.99376,8012,Tamil Nadu,Thoothukkudi
Perungulam,8.64133,77.99847,7203,Tamil Nadu,Thoothukkudi
Chinna Andankovil,10.9511,78.0681,19779,Tamil Nadu,Karur
Tandoni,10.92611,78.0941,53854,Tamil Nadu,Karur
Uppidamangalam,10.90338,78.15751,11292,Tamil Nadu,Karur
Senapparetti,10.96251,78.11324,22447,Tamil Nadu,Karur
Palaiyam,10.72561,78.13538,15336,Tamil Nadu,Dindigul
Silappadi,10.39397,78.00781,17824,Tamil Nadu,Dindigul
Marudur,10.91603,78.45092,10925,Tamil Nadu,Karur
Ponnampatti,10.36677,78.39553,12167,Tamil Nadu,Tiruchirappalli
Budipuram,10.0035,77.44584,11022,Tamil Nadu,Theni
Kulattuppalaiyam,10.76133,77.58425,17819,Tamil Nadu,Tiruppur
Vallalappatti,10.05837,78.28728,8325,Tamil Nadu,Madurai
Sivagirippatti,10.45015,77.53035,17306,Tamil Nadu,Dindigul
Ganguvarpatti,10.16943,77.69735,11942,Tamil Nadu,Theni
Vadugappatti,10.10363,77.57313,13204,Tamil Nadu,Theni
Tamaraikkulam,10.10853,77.55525,12372,Tamil Nadu,Theni
Bhikshandarkovil,10.88266,78.70456,17257,Tamil Nadu,Tiruchirappalli
Nangavaram,10.86924,78.53924,17629,Tamil Nadu,Karur
Pappakurichchi,10.81366,78.74813,24023,Tamil Nadu,Tiruchirappalli
Sirugamani,10.89496,78.53008,10743,Tamil Nadu,Tiruchirappalli
Talakkudi,10.87366,78.71815,5740,Tamil Nadu,Tiruchirappalli
Pulangudi,10.72665,78.80731,13469,Tamil Nadu,Tiruchirappalli
Tuvagudi,10.74725,78.82133,38887,Tamil Nadu,Tiruchirappalli
Nagamangalam,10.70613,78.61903,5785,Tamil Nadu,Tiruchirappalli
Sankarapatti,10.0477,78.74719,26536,Tamil Nadu,Sivaganga
Kallakkudi,10.97681,78.95126,11604,Tamil Nadu,Tiruchirappalli
Puvalur,10.89863,78.83033,7905,Tamil Nadu,Tiruchirappalli
Ellakkudi,10.80603,78.75031,16244,Tamil Nadu,Tiruchirappalli
Tiruverumbur,10.79366,78.76898,23156,Tamil Nadu,Tiruchirappalli
Valavandankottai,10.76071,78.83705,9202,Tamil Nadu,Tiruchirappalli
Navalpattu,10.75051,78.77626,16788,Tamil Nadu,Tiruchirappalli
Tiruppalai,9.97792,78.13294,19305,Tamil Nadu,Madurai
Narasingam,9.9658,78.18331,5971,Tamil Nadu,Madurai
Arumbanur,9.99437,78.19245,6148,Tamil Nadu,Madurai
Ottakkadai,9.95795,78.18863,15152,Tamil Nadu,Madurai
Melmadai,9.92638,78.15028,43797,Tamil Nadu,Madurai
Airavadanallur,9.90575,78.15521,7423,Tamil Nadu,Madurai
Viraganur,9.9036,78.15524,7121,Tamil Nadu,Madurai
Anuppanadi,9.90396,78.14326,26158,Tamil Nadu,Madurai
Vandiyur,9.90917,78.16088,28646,Tamil Nadu,Madurai
Pudukkottai,9.93731,78.05325,15769,Tamil Nadu,Madurai
Vilangudi,9.94578,78.09352,30884,Tamil Nadu,Madurai
Anaiyur,9.96152,78.1118,63917,Tamil Nadu,Madurai
Nayanakulam,9.96115,78.13715,23284,Tamil Nadu,Madurai
Kannanendal,9.96487,78.14159,31095,Tamil Nadu,Madurai
Karadipatti,9.91811,78.02386,7289,Tamil Nadu,Madurai
Tanakkangulam,9.88769,78.0397,14328,Tamil Nadu,Madurai
Vilachcheri,9.89368,78.06034,7787,Tamil Nadu,Madurai
Ottappatti,9.89602,78.0896,9016,Tamil Nadu,Madurai
Avaniyapuram,9.88179,78.11255,89635,Tamil Nadu,Madurai
Sakkimangalam,9.88119,78.19245,10854,Tamil Nadu,Madurai
Silaiman,9.87311,78.19059,6436,Tamil Nadu,Madurai
Nilaiyur,9.85721,78.05976,14684,Tamil Nadu,Madurai
Mallankinar,9.59816,78.05579,12986,Tamil Nadu,Virudhunagar
Palaiyampatti,9.53921,78.09843,18576,Tamil Nadu,Virudhunagar
Attippatti,9.49389,78.12711,8384,Tamil Nadu,Virudhunagar
Attimarappatti,8.73988,78.10534,22218,Tamil Nadu,Thoothukkudi
Muttayyapuram,8.7498,78.13112,32494,Tamil Nadu,Thoothukkudi
Virapandiyanpattanam,8.51899,78.11832,6015,Tamil Nadu,Thoothukkudi
Arakandanallur,11.97202,79.22276,5713,Tamil Nadu,Kallakurichi district
Labbaikkudikkadu,11.39224,79.02175,11891,Tamil Nadu,Perambalur
Agaram,10.44325,77.94848,15610,Tamil Nadu,Dindigul
Srirampuram,10.43464,77.80754,10653,Tamil Nadu,Dindigul
Chettinayakkanpatti,10.39399,77.9754,17701,Tamil Nadu,Dindigul
Minakshinayakkanpatti,10.37593,77.95703,6182,Tamil Nadu,Dindigul
Kannivadi,10.37941,77.83026,10369,Tamil Nadu,Dindigul
Chittayankottai,10.26862,77.83273,13634,Tamil Nadu,Dindigul
Salamedu,11.90876,79.49188,20854,Tamil Nadu,Villupuram
Lakshminarayanapuram,11.7914,79.55549,12648,Tamil Nadu,Cuddalore
Mel Pattambakkam,11.78816,79.6284,6887,Tamil Nadu,Cuddalore
Kondur,11.75398,79.70449,12506,Tamil Nadu,Cuddalore
Kammivapettai,11.753,79.74567,18745,Tamil Nadu,Cuddalore
Lalpettai,11.30088,79.55612,16561,Tamil Nadu,Cuddalore
Pallippadai,11.4096,79.70744,6369,Tamil Nadu,Cuddalore
Usuppur,11.38155,79.69702,8221,Tamil Nadu,Cuddalore
Manamodu,11.1965,79.59534,9017,Tamil Nadu,Mayiladuthurai district
Gundupalaiyam,11.94096,79.80294,300104,Puducherry,Puducherry
Ariyankuppam,11.89532,79.80709,29808,Puducherry,Puducherry
Manaveli,11.89091,79.81037,15666,Puducherry,Puducherry
Uppalavadi,11.76515,79.77645,7281,Tamil Nadu,Cuddalore
Kottaikuppam,11.96126,79.83923,31726,Tamil Nadu,Villupuram
Pudur,9.00009,77.20756,12457,Tamil Nadu,Tenkasi district
Puduppatti,9.76575,77.30653,11511,Tamil Nadu,Theni
Pannaipuram,9.86581,77.28357,9323,Tamil Nadu,Theni
Hanumantanpatti,9.78585,77.31701,10619,Tamil Nadu,Theni
Markkayankottai,9.85262,77.3603,6135,Tamil Nadu,Theni
Chokkanathapuram,9.99207,77.35657,15625,Tamil Nadu,Theni
Minakshipuram,9.9908,77.37085,7846,Tamil Nadu,Theni
Kujjanur,9.87434,77.37467,7024,Tamil Nadu,Theni
Palanisettipatti,9.99976,77.46407,14879,Tamil Nadu,Theni
Odaipatti,9.83231,77.44329,13892,Tamil Nadu,Theni
Kamayakkavundanpatti,9.73861,77.31999,16134,Tamil Nadu,Theni
Rayagiri,9.30373,77.44753,11223,Tamil Nadu,Tenkasi district
Settiyarpatti,9.3935,77.49348,17520,Tamil Nadu,Virudhunagar
Dalavaypuram,9.39182,77.4977,5474,Tamil Nadu,Virudhunagar
Panpuli,9.0214,77.25018,9313,Tamil Nadu,Tenkasi district
Achanputtur,9.04143,77.29693,13566,Tamil Nadu,Tenkasi district
Vadakarai Kil Pidagai,9.04008,77.27413,20821,Tamil Nadu,Tenkasi district
Ayikudi,9.00322,77.34494,15129,Tamil Nadu,Tenkasi district
Killai,11.44929,79.76679,13608,Tamil Nadu,Cuddalore
Kottaikavundanpatti,11.71961,78.06851,7891,Tamil Nadu,Salem
Karuppur,11.71705,78.09241,13967,Tamil Nadu,Salem
Bomminayakkanpatti,11.68229,78.05454,12448,Tamil Nadu,Salem
Karukkalvadi,11.67141,78.01256,12052,Tamil Nadu,Salem
Nallakavundanpalaiyam,11.59228,78.01366,7796,Tamil Nadu,Salem
Dasinayakkanpatti,11.60891,78.1438,5857,Tamil Nadu,Salem
Neykkarappatti,11.6225,78.10579,12090,Tamil Nadu,Salem
Pudur,11.63275,78.10511,11173,Tamil Nadu,Salem
Selattanpatti,11.66275,78.0946,6659,Tamil Nadu,Salem
Chittanur,11.67238,78.08814,10199,Tamil Nadu,Salem
Sedaikavundanur,11.64031,78.18062,7823,Tamil Nadu,Salem
Kannankurichchi,11.69691,78.17941,19765,Tamil Nadu,Salem
Kondamanayakkanpatti,11.71028,78.17705,6892,Tamil Nadu,Salem
Ayodhyapattanam,11.67546,78.24091,11517,Tamil Nadu,Salem
Masinayakkanpatti,11.66742,78.22832,9098,Tamil Nadu,Salem
Panamarattuppatti,11.56203,78.16489,9368,Tamil Nadu,Salem
Erumapalaiyam,11.63242,78.16951,10220,Tamil Nadu,Salem
Attanur,11.50061,78.13557,9827,Tamil Nadu,Namakkal
Chinnamanali,11.39428,78.08411,6878,Tamil Nadu,Namakkal
Pillanallur,11.43215,78.1334,11181,Tamil Nadu,Namakkal
Pattanam,11.47281,78.21089,8912,Tamil Nadu,Namakkal
Sirappalli,11.4544,78.24532,12403,Tamil Nadu,Namakkal
Kalappanayakkanpatti,11.32842,78.24437,10831,Tamil Nadu,Namakkal
Pugalur Agraharam,11.08832,78.00647,5556,Tamil Nadu,Karur
